DATE,STAFF_GROUP_ORDER,STAFF_GROUP,PAYMENT_TYPE,AMOUNT,SAMPLE_SIZE
2014-08-31,2,Professionally qualified clinical staff,PUBGRP_180_SHIFT_WORKING,121.88,608844
2014-08-31,2,Professionally qualified clinical staff,PUBGRP_190_OTHER_PAYMENTS,21.75,608844
2014-08-31,3,HCHS doctors - All grades,PUBGRP_010_BASIC_PAY_PER_FTE,4645.62,128785
2014-08-31,3,HCHS doctors - All grades,PUBGRP_020_EARNINGS,5926.49,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_030_BASIC_PAY,4330.07,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1596.42,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_100_ADDITIONAL_ACTIVITY,487.53,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_110_BAND_SUPPLEMENT,510.28,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_120_MEDICAL_AWARDS,230.57,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,33.99,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_140_LOCAL,204.34,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_150_ON_CALL_STANDBY,91.19,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_160_OVERTIME_ADH,2.31,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_170_RRP,1.34,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_180_SHIFT_WORKING,0.73,114470
2014-08-31,3,HCHS doctors - All grades,PUBGRP_190_OTHER_PAYMENTS,34.14,114470
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_010_BASIC_PAY_PER_FTE,7400.4,43951
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_020_EARNINGS,9260.16,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_030_BASIC_PAY,6939.97,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,2320.18,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_100_ADDITIONAL_ACTIVITY,1057.77,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_110_BAND_SUPPLEMENT,7.07,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_120_MEDICAL_AWARDS,615.28,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,35.25,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_140_LOCAL,322.51,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_150_ON_CALL_STANDBY,225.76,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_160_OVERTIME_ADH,2.74,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_170_RRP,2.86,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_180_SHIFT_WORKING,1.68,42855
2014-08-31,4,HCHS doctors - Consultant,PUBGRP_190_OTHER_PAYMENTS,49.27,42855
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_010_BASIC_PAY_PER_FTE,6561.39,3058
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_020_EARNINGS,7164.56,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_030_BASIC_PAY,5804.23,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1360.33,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_100_ADDITIONAL_ACTIVITY,874.85,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_110_BAND_SUPPLEMENT,4.64,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_120_MEDICAL_AWARDS,2.53,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,27.31,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_140_LOCAL,347.77,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_150_ON_CALL_STANDBY,67.11,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_160_OVERTIME_ADH,10.35,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_170_RRP,1.02,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_180_SHIFT_WORKING,0.84,2954
2014-08-31,5,HCHS doctors - Associate Specialist,PUBGRP_190_OTHER_PAYMENTS,23.91,2954
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_010_BASIC_PAY_PER_FTE,4821.21,7087
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_020_EARNINGS,5008.49,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_030_BASIC_PAY,3958.89,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1049.61,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_100_ADDITIONAL_ACTIVITY,664.31,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_110_BAND_SUPPLEMENT,27.64,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_120_MEDICAL_AWARDS,0.01,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,23.15,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_140_LOCAL,283.69,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_150_ON_CALL_STANDBY,34.83,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_160_OVERTIME_ADH,2.43,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_170_RRP,1.52,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_180_SHIFT_WORKING,0.35,6943
2014-08-31,6,HCHS doctors - Specialty Doctor,PUBGRP_190_OTHER_PAYMENTS,11.69,6943
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_010_BASIC_PAY_PER_FTE,4703.12,431
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_020_EARNINGS,5023.07,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_030_BASIC_PAY,3784.52,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1238.55,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_100_ADDITIONAL_ACTIVITY,626.42,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_110_BAND_SUPPLEMENT,91.55,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_120_MEDICAL_AWARDS,1.6,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,25.77,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_140_LOCAL,361.66,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_150_ON_CALL_STANDBY,10.1,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_160_OVERTIME_ADH,35.57,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_170_RRP,35.21,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_180_SHIFT_WORKING,0.48,426
2014-08-31,7,HCHS doctors - Staff Grade,PUBGRP_190_OTHER_PAYMENTS,50.18,426
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_010_BASIC_PAY_PER_FTE,3123.8,37193
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_020_EARNINGS,4124.88,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_030_BASIC_PAY,2748.59,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1376.28,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_100_ADDITIONAL_ACTIVITY,61.12,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_110_BAND_SUPPLEMENT,1121.96,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_120_MEDICAL_AWARDS,0.0,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,40.0,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_140_LOCAL,106.97,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_150_ON_CALL_STANDBY,6.57,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_160_OVERTIME_ADH,1.57,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_170_RRP,0.08,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_180_SHIFT_WORKING,0.0,33724
2014-08-31,8,HCHS doctors - Specialty Registrar,PUBGRP_190_OTHER_PAYMENTS,38.03,33724
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_010_BASIC_PAY_PER_FTE,2577.92,12079
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_020_EARNINGS,3087.75,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_030_BASIC_PAY,2052.53,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1035.22,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_100_ADDITIONAL_ACTIVITY,38.93,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_110_BAND_SUPPLEMENT,870.7,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_120_MEDICAL_AWARDS,0.0,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,30.95,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_140_LOCAL,81.31,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_150_ON_CALL_STANDBY,3.74,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_160_OVERTIME_ADH,1.11,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_170_RRP,0.0,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_180_SHIFT_WORKING,0.0,11034
2014-08-31,9,HCHS doctors - Core Training,PUBGRP_190_OTHER_PAYMENTS,8.48,11034
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_010_BASIC_PAY_PER_FTE,2225.85,11784
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_020_EARNINGS,1957.51,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_030_BASIC_PAY,1333.59,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,623.93,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_100_ADDITIONAL_ACTIVITY,20.21,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_110_BAND_SUPPLEMENT,519.05,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_120_MEDICAL_AWARDS,0.0,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,18.37,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_140_LOCAL,59.25,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_150_ON_CALL_STANDBY,3.01,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_160_OVERTIME_ADH,1.44,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_170_RRP,0.0,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_180_SHIFT_WORKING,0.0,11708
2014-08-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_190_OTHER_PAYMENTS,2.59,11708
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_010_BASIC_PAY_PER_FTE,1930.35,9759
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_020_EARNINGS,1807.58,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_030_BASIC_PAY,1224.62,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,582.96,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_100_ADDITIONAL_ACTIVITY,9.28,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_110_BAND_SUPPLEMENT,444.42,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_120_MEDICAL_AWARDS,0.0,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,19.97,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_140_LOCAL,96.21,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_150_ON_CALL_STANDBY,0.77,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_160_OVERTIME_ADH,0.04,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_170_RRP,0.0,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_180_SHIFT_WORKING,0.0,9721
2014-08-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_190_OTHER_PAYMENTS,12.27,9721
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_010_BASIC_PAY_PER_FTE,7819.8,1940
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_020_EARNINGS,2295.55,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_030_BASIC_PAY,2116.29,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,179.26,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_100_ADDITIONAL_ACTIVITY,42.86,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_110_BAND_SUPPLEMENT,0.12,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_120_MEDICAL_AWARDS,1.64,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,2.57,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_140_LOCAL,102.95,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_150_ON_CALL_STANDBY,4.32,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_160_OVERTIME_ADH,0.0,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_170_RRP,0.14,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_180_SHIFT_WORKING,0.32,1804
2014-08-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_190_OTHER_PAYMENTS,24.34,1804
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_010_BASIC_PAY_PER_FTE,6128.12,1503
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_020_EARNINGS,4021.75,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_030_BASIC_PAY,3776.45,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,245.3,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_100_ADDITIONAL_ACTIVITY,83.86,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_110_BAND_SUPPLEMENT,15.99,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_120_MEDICAL_AWARDS,9.95,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,16.69,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_140_LOCAL,70.69,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_150_ON_CALL_STANDBY,3.87,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_160_OVERTIME_ADH,1.81,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_170_RRP,0.0,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_180_SHIFT_WORKING,4.2,1411
2014-08-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_190_OTHER_PAYMENTS,38.24,1411
2014-08-31,14,Nurses & health visitors,PUBGRP_010_BASIC_PAY_PER_FTE,2543.32,313830
2014-08-31,14,Nurses & health visitors,PUBGRP_020_EARNINGS,2565.69,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_030_BASIC_PAY,2253.87,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,311.82,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_100_ADDITIONAL_ACTIVITY,17.17,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_110_BAND_SUPPLEMENT,0.0,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_120_MEDICAL_AWARDS,0.0,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,65.85,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_140_LOCAL,3.85,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_150_ON_CALL_STANDBY,6.43,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_160_OVERTIME_ADH,21.63,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_170_RRP,1.25,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_180_SHIFT_WORKING,177.8,309154
2014-08-31,14,Nurses & health visitors,PUBGRP_190_OTHER_PAYMENTS,17.83,309154
2014-08-31,15,Midwives,PUBGRP_010_BASIC_PAY_PER_FTE,2706.37,25834
2014-08-31,15,Midwives,PUBGRP_020_EARNINGS,2594.43,25269
2014-08-31,15,Midwives,PUBGRP_030_BASIC_PAY,2200.61,25269
2014-08-31,15,Midwives,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,393.82,25269
2014-08-31,15,Midwives,PUBGRP_100_ADDITIONAL_ACTIVITY,18.26,25269
2014-08-31,15,Midwives,PUBGRP_110_BAND_SUPPLEMENT,0.0,25269
2014-08-31,15,Midwives,PUBGRP_120_MEDICAL_AWARDS,0.0,25269
2014-08-31,15,Midwives,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,72.93,25269
2014-08-31,15,Midwives,PUBGRP_140_LOCAL,6.24,25269
2014-08-31,15,Midwives,PUBGRP_150_ON_CALL_STANDBY,21.46,25269
2014-08-31,15,Midwives,PUBGRP_160_OVERTIME_ADH,10.4,25269
2014-08-31,15,Midwives,PUBGRP_170_RRP,1.3,25269
2014-08-31,15,Midwives,PUBGRP_180_SHIFT_WORKING,245.53,25269
2014-08-31,15,Midwives,PUBGRP_190_OTHER_PAYMENTS,17.69,25269
2014-08-31,16,Ambulance staff,PUBGRP_010_BASIC_PAY_PER_FTE,2244.87,18322
2014-08-31,16,Ambulance staff,PUBGRP_020_EARNINGS,3028.99,18280
2014-08-31,16,Ambulance staff,PUBGRP_030_BASIC_PAY,2121.52,18280
2014-08-31,16,Ambulance staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,907.47,18280
2014-08-31,16,Ambulance staff,PUBGRP_100_ADDITIONAL_ACTIVITY,14.7,18280
2014-08-31,16,Ambulance staff,PUBGRP_110_BAND_SUPPLEMENT,0.0,18280
2014-08-31,16,Ambulance staff,PUBGRP_120_MEDICAL_AWARDS,0.0,18280
2014-08-31,16,Ambulance staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,56.01,18280
2014-08-31,16,Ambulance staff,PUBGRP_140_LOCAL,25.53,18280
2014-08-31,16,Ambulance staff,PUBGRP_150_ON_CALL_STANDBY,3.74,18280
2014-08-31,16,Ambulance staff,PUBGRP_160_OVERTIME_ADH,296.68,18280
2014-08-31,16,Ambulance staff,PUBGRP_170_RRP,1.49,18280
2014-08-31,16,Ambulance staff,PUBGRP_180_SHIFT_WORKING,493.47,18280
2014-08-31,16,Ambulance staff,PUBGRP_190_OTHER_PAYMENTS,15.84,18280
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_010_BASIC_PAY_PER_FTE,2874.06,146634
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_020_EARNINGS,2689.6,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_030_BASIC_PAY,2453.79,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_040_NON_BASIC_PAY_PER_ROLE,235.81,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_100_ADDITIONAL_ACTIVITY,27.55,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_110_BAND_SUPPLEMENT,0.06,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_120_MEDICAL_AWARDS,0.02,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,73.37,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_140_LOCAL,18.62,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_150_ON_CALL_STANDBY,39.99,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_160_OVERTIME_ADH,24.99,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_170_RRP,1.88,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_180_SHIFT_WORKING,27.65,142052
2014-08-31,17,"Scientific, therapeutic & technical staff",PUBGRP_190_OTHER_PAYMENTS,21.69,142052
2014-08-31,18,Support to clinical staff,PUBGRP_010_BASIC_PAY_PER_FTE,1546.79,341560
2014-08-31,18,Support to clinical staff,PUBGRP_020_EARNINGS,1500.66,336481
2014-08-31,18,Support to clinical staff,PUBGRP_030_BASIC_PAY,1306.8,336481
2014-08-31,18,Support to clinical staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,193.86,336481
2014-08-31,18,Support to clinical staff,PUBGRP_100_ADDITIONAL_ACTIVITY,16.07,336481
2014-08-31,18,Support to clinical staff,PUBGRP_110_BAND_SUPPLEMENT,0.0,336481
2014-08-31,18,Support to clinical staff,PUBGRP_120_MEDICAL_AWARDS,0.0,336481
2014-08-31,18,Support to clinical staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,41.61,336481
2014-08-31,18,Support to clinical staff,PUBGRP_140_LOCAL,3.37,336481
2014-08-31,18,Support to clinical staff,PUBGRP_150_ON_CALL_STANDBY,1.81,336481
2014-08-31,18,Support to clinical staff,PUBGRP_160_OVERTIME_ADH,18.75,336481
2014-08-31,18,Support to clinical staff,PUBGRP_170_RRP,0.46,336481
2014-08-31,18,Support to clinical staff,PUBGRP_180_SHIFT_WORKING,100.42,336481
2014-08-31,18,Support to clinical staff,PUBGRP_190_OTHER_PAYMENTS,11.37,336481
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_010_BASIC_PAY_PER_FTE,1527.15,265996
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_020_EARNINGS,1481.79,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_030_BASIC_PAY,1285.2,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_040_NON_BASIC_PAY_PER_ROLE,196.59,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_100_ADDITIONAL_ACTIVITY,15.68,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_110_BAND_SUPPLEMENT,0.0,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_120_MEDICAL_AWARDS,0.0,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,41.74,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_140_LOCAL,2.91,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_150_ON_CALL_STANDBY,1.22,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_160_OVERTIME_ADH,12.96,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_170_RRP,0.46,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_180_SHIFT_WORKING,109.8,262200
2014-08-31,19,"Support to doctors, nurses & midwives",PUBGRP_190_OTHER_PAYMENTS,11.82,262200
2014-08-31,20,Support to ambulance staff,PUBGRP_010_BASIC_PAY_PER_FTE,1591.27,14491
2014-08-31,20,Support to ambulance staff,PUBGRP_020_EARNINGS,1903.83,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_030_BASIC_PAY,1438.97,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,464.86,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_100_ADDITIONAL_ACTIVITY,17.03,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_110_BAND_SUPPLEMENT,0.0,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_120_MEDICAL_AWARDS,0.0,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,27.44,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_140_LOCAL,13.55,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_150_ON_CALL_STANDBY,2.6,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_160_OVERTIME_ADH,139.5,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_170_RRP,0.9,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_180_SHIFT_WORKING,251.72,14428
2014-08-31,20,Support to ambulance staff,PUBGRP_190_OTHER_PAYMENTS,12.12,14428
2014-08-31,21,Support to ST&T staff,PUBGRP_010_BASIC_PAY_PER_FTE,1621.78,61073
2014-08-31,21,Support to ST&T staff,PUBGRP_020_EARNINGS,1472.78,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_030_BASIC_PAY,1357.24,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,115.54,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_100_ADDITIONAL_ACTIVITY,17.4,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_110_BAND_SUPPLEMENT,0.0,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_120_MEDICAL_AWARDS,0.0,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,44.08,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_140_LOCAL,2.91,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_150_ON_CALL_STANDBY,4.14,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_160_OVERTIME_ADH,14.88,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_170_RRP,0.31,60396
2014-08-31,21,Support to ST&T staff,PUBGRP_180_SHIFT_WORKING,22.67,60396
